text,label
"team Erik hội tụ tất cả những người mình thik lun, ban đầu từ chối anh Quân AP 🥲, ai ngờ định mệnh cũng về đội thui 😊😉, tổ hợp những người đẹp trai nhất ctr ❤",2
Ali nhìn giả giả sao á,0
mình chả muốn ai trong 30 anh trai bị loại cả😑😩,1
Em bé Rhyder của tui giỏi quá huhu,2
Tập này hết muốn coi,0
thích cái cách anh hiếu cười,2
Hit đây rồi.ngáo ngơ ❤️❤️❤️❤️,2
"Tập 7 là trải nghiệm kinh khủng nhất của em, chèn qc quá nhiều. cứ 5p lại boncha 🥲nhân với 2 tiếng là bao nhiêu cái qc?. Đồng ý boncha tài trợ để được pr sản phẩm nhưng mng nghĩ 24 cái quảng cáo có thực sự là chiến lược pr hiệu quả? hay chỉ để chạy kpi? đag nghe nhạc mà tụt hết cả hứng luôn ạ, không hiết là do youtube tự động chèn hay bên chương trình upload tập này nhưng em mong có sự cải thiện vì thực sự các anh trai rất xuất sắc, không đáng để em bỏ chương trình chỉ vì qc đâu ạ, thân.",0
T nghiện đoạn rap của công dương r cứu. Ước gì nó dài hơn xíu,2
"Atus ơi, tỏa sáng nhé anh ơi Mãi bên atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus atus",2
HTH mê JSOL đúng koooo,2
Đây k phải là a Trai say hi mà là anh gáy 🤣🤣🤣,2
Thiếu anh trung với anh wean buồn thật 😞😭,0
RhyCap cố lênnn!,2
nếu live thật chắc chỉ có vài người hát đè nhạc nổi chứ còn lại toàn bị nhạc đè :)) giọng quá yếu,0
Cash me if you can top 1 trending mà đứng bét bảng 1 trời ơi,0
Top 1 chuẩn có phần nghe phần nhìn thành viẻn toả sáng riêng Tiếc cho 10/10 hay mà trời dont care hay nhưng chứ đủ vô top 3,1
Bên kia hát hay hơn mà điểm ích hơn....nghe như l mà làm giám khảo,0
Tage có bị loại không ta . Lúc RV thích cậu này lắm tiếc RV không đi xa,2
Quang Trung nhảy hài quá,2
Có thể nào chèn ít quản cáo đc ko ctrinh ơi xem đc chắc cứ 10’ 1 cái quảng cáo nên khó chịu vô cùng á 🙃,0
Tập này hay zậy :)),2
"10\10 ngỡ như top 1 luôn á, quá đỉnh, rất đỉnh luôn, bất ngờ, thất vọng với kết quả đấy :<",0
"Cx hiểu dc vì sao hạnh 6, trầm cảm thiệt chứ😂",1
Atus đẹp traiiii xỉu,2
"Ko hiểu nổi ctrinh, team HIEUTHUHAI vs Quân AP lại top 4,5 😢ảo thật:((((",0
Vũ Thịnh hay quá trời mà k đc vào 😢,2
Vũ Thịnh bị dây chằng mà nhảy cỡ đó❤❤,2
xem lại mà có mấy đoạn bị cắt mất tiếng chán quá,0
Anh Duong Dominic viet nhac qua dinh va rat dep trai 👏💕👍,2
"Đợi gíp mãiii, gerdnang ơi toiii hóng quá gòi",2
Ali k xứng đáng ở vị trí cuối như thế,0
"Có cảm giác như là đông fan thì lợi hơn thì phải 🙂, chứ kp như này t kh ưng nha",0
🎉hay quá đi đội nào cũng quấn,2
Khóc xong rồi cười cũng hơi đuối,1
"Trời ơi!…, Mình thích & là fan của HTH, nhưng mà ngưỡng mộ trước tài năng của Quang Hùng MasterD. Ảnh giỏi, tài năng. Mong sau chương trình sẽ phát triển nhiều hơn, được nhiều người trong và ngoài nước biết đến nhiều hơn nữa. Nhạc của ảnh từ giai điệu & lời không chỗ nào chê, quá bắt tai luôn! 🎉",2
Thích cách Bạn bé Captain chọn quay vòng may mắn vì không muốn mất lòng Rhy và Dương😂 Lỡ bể kèo nên mình cho bể luôn:))),2
Nhớ team hs tiểu học quá h chỉ còn mấy hs tiểu học đc vào chung kết thui😭,1
Mk xem atsh 10 tập chưa bh khóc BAO LỜI CON CHƯA NÓI đã chạm đến cảm xúc của tui,2
Team 6 hieuthuhai gánh😂,2
"vòng tứ kết mãn nhản mãn nhỉ. m.n đả cố gắng rất nhiều , này concert bao cháy",2
Thấy giọng Isaac k hợp bài này nha,0
Hát k hay mà hát hoài ( anh tú atus ),0
"Ê thật sự k nghĩ Quang Trung, Alo top dưới luôn vòng trc mấy ổng giỏi qá trời",2
Thấy team NG 2 bài đều hay mà lại thua,0
Nhóm nào cx đều tuyệt vời hết❤❤❤,2
Phạm Anh Duy tình cảm... dth gê 😢,2
mấy con quỷ ở trường quay thích người nào chấm điểm cá nhân người đó thôi. coi như mấy quỷ đó vừa mù vừa điếc đi.,0
A hải đăng doo đã khỏi tay thì a sẽ chứng minh nha,2
"HIEUTHUHAI đạt quán quân tui không phục vì hát đớt đớt, ngọng",0
"k hiểu sao t k thích Ali, kiểu giả giả hay sao ấy =)))",0
bài của team HTH hay qáaaaa bâyy ơiii,2
Đề nghị tập sau chương trình kh dùng Atus kéo tt khúc cuối nha,0
Không ưa nổi GIN TUẤN KIỆT 😡 loại dùm cái đi trùi,0
Xàm 0 thì chơi là gì nhảm ai chả làm đc,0
Mình thấy bài hát Kim phút kim giờ cũng hay nhưng mình cảm thấy không cảm xúc bằng Hào quang được. Hào quang vẫn là một bài hát huyền thoại và cảm xúc có phần da diết hơn. Quan điểm cá nhân của mình thấy vậy,1
Quá đẹp luôn nổi da gà trời ạ,2
vote của 10/10 kiểu gì vậy ta…ko tin được lun,0
Mê cap quá thuii,2
Rhycap😈😈😈 hai anh chồng tao😈😈😈,2
Màu giọng Phạm Anh Duy quá ấn tượng,2
"team HTH thật sự độ visual đỉnh cao, team Rhyder hội tụ rất nhiều tài năng 🎉❤",2
Thái ngân và anh duy bị loại tiếc quá,0
Anh tú atus dth quée,2
Ngáo ngơ hay vậy mà top 4.. Ngáo ngơ vãi lòng 😢😢😢😢,1
Sau đêm nay quá đẹp ❤🎉còn nhạc lệch quá 😢,1
Anh Tú voi quá đỉnh😍😍,2
Hok ngờ đc luôn 😢,1
"Bài Đoá Hồng Chơi Vơi của Anh Tú thật sự mình phải nghe lại lần 2, giọng của Anh Tú làm lòng tui nặng trĩu, nhiều sự tủi thân nghe bài này xong tui khóc rất nhiều",2
"Là fan Quang Hùng MasterD, nhưng lại thấy show diễn liên minh 2 hay hơn kaka. MasterD fighting ❤❤❤❤",2
Isaac dthw,2
Bài hát BAO LỜI CON CHƯA NÓI thật sự rất cảm động !!,2
Chán quá xem lại từ đầu😢,0
Bài ngáo ngơ hay . Team ht2 đỉnh thật,2
Chán nhóm nhạc như cc,0
Mê atut ủng hộ atut,2
"Love you all ❤, full of en energy",2
"Mình k thích nhạc trẻ thời nay,nhưng qua chương trình ATSH ,mình thấy các em quá giỏi. Cảm ơn chương trình rất nhiều",2
Lúc bị loại T khóc lun ý buồn cực kỳ 🥹🥹😭,0
Top 1 quá xứng đáng Don’t care mk nghĩ hơi bị có hiệu ứng khán giả Top 2 nỗi đau ngây dại xứng đáng hơn Top 3 don’t care 10/10 xứng đáng top 4 Mk nghĩ hút yếu nhất tập này ( ý kiến cá nhân trung lập ),1
Ngáo ngơ đỉnh thiệt luôn nhaaa. HTH chia bài đỉnh thật nha. Ae nào cũng có phần. Nhạc hay nữa,2
A Xái quá dữ❤,2
Thik nhóm dont care,2
đội Atus thấy hay nhất sao xếp hạng 6 vậy chời 🤦‍♀️🤦‍♀️,0
Nghĩ sao tem rái đờ thắng bài hát . Ngáo ngơ hạng tư . Dọn đường cho rái thắng từ đầu chương trình . Ảo ma ca na đa 🙂🙂🙂,0
"bài you nghe 1 lần th mà đã dính r nhạc catchy vãi.Anh tú atus tht sự rất hợp vs thể loại nhạc kiểu như này,ổng hát hay mà còn duyên nx",2
Thi SĨ nổi da gà :(( Tôi vừa xem vừa rưng rưng nước mắt !!! Thương Phúc quá,2
Thấy tội Anh Sinh ghê,1
Khán giả ko có chuyên môn thì lại quyết định đến 80% số phận các a trai,0
Hùng huỳnh cute ghê,2
Ủng hộ negav đi mn ơi,2
Duong domic 🎉🎉🎉🎉🎉,2
"Hông ấy team Erik lập nhóm idol luôn đc hông . Nhảy đẹp hát hay, đẹp trai đều.Đội hình quá đẹp. Boyband Việt Nam này quá đỉnh.",2
"Hào quang thật sự đã chạm đến trái tim tôi, nó thấm thực sự từng câu từng chữ, cảm ơn rhyder dương domic Pháp kiều đã đem đến 1 tiết mục tuyệt vời như vậy",2
Atus này muốn cái mỏ có máu nè tập nào ổng cũng gáy quá trời😅. Mà tui thích cái gáy đó của ổng. Hong gáy ko phải atus😅😅😅,2
"Má, như show hề dị 😂",0
Tội nghiệp Vũ Thịnh quá,1
Atus thở thôi cũm mơi,2
vũ thịnh hát như ke,0
Thật dzô nghĩa - Đức Phúc 🥹,0
Giám khảo vãi chấm ko công tâm,0
"Drama mãn nhãn, vũ đạo cực cuốn. Thi sĩ cảm xúc, sáng tạo. 2 tiết mục mê nhất tập này",2
"Theo dõi 1 tập thôi mà cảm xúc lên xuống thất thường thật chứ, mỗi bài hát đều mang lại những cảm xúc khác nhau, nói chung là đều hay hết, bài xem đã mắt bài nghe đã tai",2
siêu thích negav ❤❤,2
khán giả ở đây chắc chỉ bình chọn cho đẹp với không đẹp thôi á ... chắc đéo gì đã biết về bài nào hay bài nào chán không .... hát đéo hay thì bình chọn tốp 1 hay hay lại đứng cuối tốp chả ra cái đéo gì 😂,0
Lúc Trấn Thành nói Cap đc đi tiếp. Huỳnh nghĩ đến Ngân thương thật sự,1
"Không hiểu khán giả chấm điểm kiểu gì nhóm Quân ID chiều thứ hai xuất sắc xếp hạng 4 ,5 bất công",0
YOU cuốn thiệt nha,2
xem tập này thấy không thích Wean Lê quá kiêểu bị tính toán thế,0
"Chời ơi, tôi phải đi kiếm lại bản demon CATCH ME IF YOU CAN nghe. Má đỉnh quá, tôi chết mất. CATCH ME, CATCH ME PLEASE",2
Có ai khó chịu khi mà 2Khang đang hài khúc 25:20 xong ĐP vào giải thích ko vậy 😅😅,0
"Mặc dù t fan quang hùng với isaac nhưng thấy nhóm 10/10 hay mà xếp cuối, trong khi nhóm nhảy rất đẹp :)))))",1
Team Negav mãi đỉnh!,2
"Tức quá! Đang xem phải vào bình luận ngay. Nhóm Negav đấu giá với nhóm Hiếu Thứ 2 không hiểu lý gì đang đấu lại ngừng. Tệ thật chứ!!! Không là có ngay bài ""Đầu đội sừng"" rồi. Tin vào bạn Risky gì đấy chi chứ.... Haizzzz :(",0
Team Quân AP yếu quá,0
Rảnh nên vừa xem lại từ tập 1 ( ngoại trừ phần trình diễn ra ) 😂 😂,1
Quang hùng luôn là quán quân trong lòng khán giả ❤❤❤❤,2
mê team 2 khang ghê biết cách tính sao cho x2 lên điểm nhiều 🥰 đúng là tinh hoa hội tụ quá thông minh,2
Đức Phúc vào nhóm debut là mai nhóm này tan rã luôn quá. K hợp 😢,0
14 isaac isaac isaac ❤❤❤❤,2
"Thật ra mình thấy k vote công bằng ở đây mặc dù pick team a Sinh nhma Catch me k thể top 4 dc sao giống cách vote của 10/10 z ạ R còn team a Sinh lại top cuối, riết r thấy ctrinh pick gà , hạ team cố gắng hay nhất xún gây war",0
1:58:49 Otp tan nát hả😢,0
Mặc dù tui rất ít khi cảm đc nhạc nhưng nhạc của team Atus đã thật sự lm tui phải rơi nước mắt 😢😢😢,2
"Vào đọc cmt mà toàn thấy khen HTH, sao khen hoài dị làm tôi thich lắm đọc mãi 😊",2
Hieuthuhai mỏ hỗn quá chồng em ơi 😭😭,0
Sẽ không bao giờ xem cái chương trình này nữa,0
t cười điên lúc negav giả cái kiểu cười của quang hùng lúc kêu hùng vô team khang hâha,2
Mình thấy team của isacc đỉnh cao,2
Tập này tui nhìn atus của tui buồn quá😢😢,0
Tội trấn thành ghê.Những lần mỗi Anh Trai bị loại thì ổng kìm nén dữ lắm luôn í,1
team negav hay như thế mà k nhất thì tiếc,1
tiếc bé hùng quáaa,0
Trời ơi team Quân AP nghe nổi da gà ❤❤❤❤,2
tui thấy Hút hay nhất luôn á,2
Team Dương Domic quá đỉnh. Làm tôi ko thất vọng. Bõ công ngóng chờ tập này. QH và các thành viên quá tài năng,2
"mấy đứa chấm điểm toàn là chấm theo sở thích,k chấm theo năng lực,coi là thấy phát bực,có những bạn giỏi lại bị loại",0
Co Atus và quang trung nên cuoi bo,2
Atus tập này ko thi mà hơi ồn😂,0
t thấy 10/10 hay nhất trong các đội don't care được kì vọng thì thấy thất vọng thấy bình trọn có phần vô lý và hơi hướng người mình hâm mộ,0
Tiếc quang trung nha,1
mấy anh cười em khóc,1
Phần của Wean cũng tuyệt vời kinh khủng. Nch là chương trình này tuyệt,2
"REGRET ĐỈNH QUÁ ,HAY ĐIÊN",2
Mê anh tú tút nhất r,2
10/10 thế mà chót á😢,0
Coi tới lúc Atu sợ k dám thở. Nghe kq xong mừng thôi luôn á.❤ Atuss,2
Ko ấy loại đội Quân AP sớm dc ko.. tội voãi .. toàn vocal mà vào tânh ck dance battle kkk,1
"Xem hết 6 tiết mục, trong đầu chỉ có “Hút”",1
Quá hạnh phúc khi sau chương trình thì Tình Đầu Quá Chén và Trói Em Lại vẫn vô cùng đc yêu thích và Catch Me If You Can là bài hát Best hit đưa ATSH thoát vòng. Quá tự hào về em Quang Hùng MasterD,2
Nghe Quang Hùng như dc phổ cập tiếng Thái,0
Thương issac wa tụt mấy kí .cố lên a ơi mãi bên a💗,2
Loại vũ thình dùm đi trờiiiiuu,0
Ôi đoạn nghe Thi sĩ xong ông Negav kêu thua rồi mà tui buồn cười quá mọi người người.,2
Xem xong tập Atus nhớ gia đình quá,1
"Pháp Kiều đúng kiểu ước mơ, nỗ lực vì ước mơ và đã biến ước mơ thành hiện thực",2
Vẫn tức kq k ngủ được ă chờyy 10/10 chót bảng omggggg😮,0
10/10 phải hàng 2 coi mà tức ghê,0
Cái ctrinh gì đauu bài nào cũng hay quớ tr ròi gì đauu mà hay quá ròi máyy bài này khôg hit thì thuii lun ớ khôg hít khôg láy tìn hayyy qué ròi chịuuuu khum nỗu hogg máyy ctrinh ra thêm điii coii hay qué,2
đội í sắc nghe chán ồm mà tóp 2 -)),0
team rhyder nghe k hay :)),0
"Cảm thấy trò lấy bóng có cái gì đó cấn cấn, hơi bien thai",1
"có thể do kì vọng vào KGKP nhìu quá hay sao mà t thấy chx chạm đến cảm xúc lắm P/s: ko có ý toxic j ai đâu nha, 30 anh ai t cx thích hết=))",1
Mê 10/10 mà kết quả chán quá 😞,0
Trời ơi sao team Dương khờ dữ vậy trờii,0
"10/10 tại sao hay Z mà lại top 6 nhỉ phải nằm trong top 3 chứ, kq ko thuyết phục tí nào",0
Hiếu thứ “Hight” 🎉🎉🎉🎉,2
"đến vòng này toàn anh trai tài năng, hong ấy đừng loại nữa đc hông",2
"Ngáo ngơ của team HIEUTHUHAI đúng là team visual, bài trình diễn cũng hay không kém",2
10/10 Atus Hùng Huỳnh Thái Ngân với Quang Trung wa đỉnh 🎉🎉🎉🎉🎉,2
Dương ảnh cố gắng lắm á 😭😭😭,2
"Xem phim của Song Luân cực hay, phim nào có a ý xem cũng cuốn! Mà qua chương trình này càng thích a Song Luân hơn, có bản lĩnh, tài năng và luôn cố gắng hết mình!",2
"mê Atus quá, mong tập sau team anh đạt thứ hạng cao ko ai bị loại",2
Catch me if you can top 4 hả?? chắc lỗ tay mấy người đó có vấn đề,0
"trời ơi tội negav, có 1 thước 1 mà chạy đua vs 3 anh kia",2
"Thich team Quan AP qua, vuot len chinh minh va thang vong nay",2
Phần thi SL như 2ng biểu diễn vại 😅😅😅,1
no far no star rất hay xứng đáng được top 1 ❤❤,2
"Mọi ng có thể khen bài team negav catchy thì OK, chứ rất nhiều b luận khen giọng hay với đỉnh thì thấy hơi seeding nhẹ nha.",0
tập này làm tui rơi lệ hơi nhiều nhiee 🙁,0
Xem khó chịu cái là quảng cáo quá nhiều🥲,0
Đội trưởng Hiếu Thứ Hai rất đẹp và giỏi ❤️❤️❤️❤️,2
"42 tuổi rồi vẫn mê,xem 2 lần rồi vẫn hay,",2
Coi đoạn Negav té phao mà cười điên 🤣🤣 dễ thương mà hài hước dí dỏm gì đâu 😆😆,2
Vòng dance battle kinh khủng vá .,0
Bài của team Rhyder nó dở ói luôn má,0
LOẠI LẮM VẬY . MỖI NG 1 CÁ TÍNH 1 MÀU SẮC MÀ .❤,2
"Team RHYDER cố lên, đừng quá áp lực đến giờ phút này RHYDER đã làm rất tốt rồi ctớ luôn tự hào về sự nỗ lực và tài năng của cả team",2
T tưởng đội quân ap bị loại. Hú hồn chim én,1
"Đề nghị 300 con người làm khán giả bình chọn hôm nay. Những ai ko bình chọn cho nhóm 10/10 thì tuần sau ở nhà nấu cơm, rửa chén, giặt đồ,dọn dẹp nhà cửa,....cho mẹ nhé. Chỉ đưa miệng đi la, hét,hú,.... mà ko hiểu j về âm nhạc thì đi làm gì. Đua đòi",0
